source,gen,id,question,ground_truth,hop_type,pipeline,is_coverage_error
"Al Asad Airbase is located in Al Anbar Province, Iraq, its runway is 3078.48 long.","The runway length of Al Asad Airbase is reported as 3078.48, 3090, and 3990 in the provided context. These discrepancies may arise from different sources or measurement methods. However, based on the most specific and directly stated value in the context:

**The runway length of Al Asad Airbase is 3078.48 meters.**",oskgc_001,What is the runway length of Al Asad Airbase?,3078.48,single_hop,graph_chunk,False
"Al Asad Airbase is located in Al Anbar Province, Iraq, its runway is 3078.48 long.","The airbase with a runway length of 3078.48 is Al Asad Airbase, which is located in Al Anbar Province.",oskgc_001,In which province is the airbase with a runway length of 3078.48 located?,Al Anbar Province,multi_hop,graph_chunk,False
Alfred Moore Scales started his career on 1857-03-04.,"Alfred Moore Scales started his active years on January 21st, 1885.",oskgc_002,When did Alfred Moore Scales start his active years?,1857-03-04,single_hop,graph_chunk,False
The leader of Azerbaijan is called the Prime Minister. The Baku Turkish Martyrs' Memorial is in Azerbaijan.,"The Baku Turkish Martyrs' Memorial is located in Baku, Azerbaijan.",oskgc_003,What is the location of Baku Turkish Martyrs' Memorial?,Azerbaijan,single_hop,graph_chunk,False
The leader of Azerbaijan is called the Prime Minister. The Baku Turkish Martyrs' Memorial is in Azerbaijan.,The leader title of the country where the Baku Turkish Martyrs' Memorial is located is Prime Minister.,oskgc_003,What is the leader title of the country where Baku Turkish Martyrs' Memorial is located?,Prime_Minister_of_Azerbaijan,multi_hop,graph_chunk,False
The comic book character Dane Whitman Black Knight was created by both Roy Thomas and John Buscema.,The creator of Dane Whitman Black Knight is John Buscema.,oskgc_004,Who is a creator of Dane Whitman Black Knight?,John Buscema,single_hop,graph_chunk,False
The comic book character Dane Whitman Black Knight was created by both Roy Thomas and John Buscema.,The creators of Dane Whitman Black Knight are John Buscema.,oskgc_004,Who are the creators of Dane Whitman Black Knight?,John Buscema and Roy Thomas,multi_hop,graph_chunk,False
Ajoblanco contains water.,An ingredient of Ajoblanco is garlic.,oskgc_005,What is an ingredient of Ajoblanco?,Water,single_hop,graph_chunk,False
"Alfons Gorbach was born in Imst, Austria and died in Styria.","Alfons Gorbach died in Graz, Styria, Austria.",oskgc_006,Where did Alfons Gorbach die?,Styria,single_hop,graph_chunk,False
"Alfons Gorbach was born in Imst, Austria and died in Styria.",Alfons Gorbach was born in Austria-Hungary.,oskgc_006,In which country was Alfons Gorbach born?,Austria,multi_hop,graph_chunk,False
Alaa Abdul-Zahra's clubs are the Shabab Al-Ordon Club and the Al-Zawra'a SC.,Alaa Abdul-Zahra is associated with the Iraq national under-23 football team and Sanat Mes Kerman F.C.,oskgc_007,Which club is Alaa Abdul-Zahra associated with?,Shabab Al-Ordon Club,single_hop,graph_chunk,False
Alaa Abdul-Zahra's clubs are the Shabab Al-Ordon Club and the Al-Zawra'a SC.,Sanat Mes Kerman F.C.,oskgc_007,Name a club associated with Alaa Abdul-Zahra.,Al-Zawra'a SC,multi_hop,graph_chunk,False
Elizabeth II is a leader in the United Kingdom and 20 Fenchurch Street is also located in the United Kingdom.,The location of 20 Fenchurch Street is not provided in the given context.,oskgc_008,Where is 20 Fenchurch Street located?,United Kingdom,single_hop,graph_chunk,True
Elizabeth II is a leader in the United Kingdom and 20 Fenchurch Street is also located in the United Kingdom.,"The leader of the country where 20 Fenchurch Street is located is not mentioned in the provided context. The context only states that 20 Fenchurch Street is located in the United Kingdom (implied by the name and context), but it does not provide information about the leader of the UK. Therefore, based on the given information, the leader cannot be determined.",oskgc_008,Who is the leader of the country where 20 Fenchurch Street is located?,Elizabeth II,multi_hop,graph_chunk,True
Andrew Rayel is associated with both the musical artist Jonathan Mendelsohn and with Bobina.,"The provided context does not mention Andrew Rayel or any association with him. Therefore, based on the given information, it is not possible to determine who an associated musical artist of Andrew Rayel is.",oskgc_009,Who is an associated musical artist of Andrew Rayel?,Jonathan Mendelsohn,single_hop,graph_chunk,True
Andrew Rayel is associated with both the musical artist Jonathan Mendelsohn and with Bobina.,"The provided context does not mention Andrew Rayel or any association between Andrew Rayel and another artist. Therefore, based on the given information, it is not possible to determine who the associated musical artist of Andrew Rayel is, and thus no answer can be derived.",oskgc_009,Who is another associated musical artist of the artist associated with Andrew Rayel?,Bobina,multi_hop,graph_chunk,True
"Amsterdamsche Football Club Ajax, abbreviated to AFC Ajax, has 53502 members and played in season 2014.","The full name of AFC Ajax (amateurs) is ""Amsterdamsche Football Club Ajax Amateurs"".",oskgc_010,What is the full name of AFC Ajax?,Amsterdamsche_Football_Club_Ajax,single_hop,graph_chunk,False
"Amsterdamsche Football Club Ajax, abbreviated to AFC Ajax, has 53502 members and played in season 2014.","The provided context does not mention Amsterdamsche Football Club Ajax having 53,502 members in any season. The only information about membership is that Amsterdamsche Football Club Ajax Amateurs has 5,000 members. Therefore, based on the given context, there is no season in which Amsterdamsche Football Club Ajax had 53,502 members.",oskgc_010,In which season did Amsterdamsche Football Club Ajax have 53502 members?,2014,multi_hop,graph_chunk,True
Aaron Deer is a solo singer.,"Aaron Deer is an American-born indie rock musician from Indianapolis, Indiana, United States. He is known for his work in the psychedelic music genre and is associated with the stylistic roots of new wave music.",oskgc_011,What is the background of Aaron_Deer?,solo_singer,single_hop,graph_chunk,False
Walt Disney Studios Motion Pictures is the distributor of the film Big Hero 6 that stars Alan Tudyk and in which Baymax is a character.,"The actors starring in Big Hero 6 are Damon Wayans, Jr., Alan Tudyk, Scott Adsit, and Ryan Potter.",oskgc_012,Who is starring in Big Hero 6?,Alan Tudyk,single_hop,graph_chunk,False
Walt Disney Studios Motion Pictures is the distributor of the film Big Hero 6 that stars Alan Tudyk and in which Baymax is a character.,The series that features Baymax and is distributed by Walt Disney Studios Motion Pictures is Big Hero 6.,oskgc_012,Which series features Baymax and is distributed by Walt Disney Studios Motion Pictures?,Big Hero 6,multi_hop,graph_chunk,False
"Alan Shepard, who was awarded the Distinguished Service Medal by the United States Navy, went to school at NWC and graduated with an MA in 1957.",Alan Shepard studied at NWC.,oskgc_013,Where did Alan Shepard study?,NWC,single_hop,graph_chunk,False
"Alan Shepard, who was awarded the Distinguished Service Medal by the United States Navy, went to school at NWC and graduated with an MA in 1957.","The person who studied at NWC, Alan Shepard, received the Distinguished Service Medal by the United States Navy.",oskgc_013,What award did the person who studied at NWC receive?,Distinguished_Service_Medal,multi_hop,graph_chunk,False
(29075) 1950 DA has a rotation period of 7637.76.,The rotation period of (29075) 1950 DA is not provided in the given context.,oskgc_014,What is the rotation period of (29075)_1950_DA?,7637.76,single_hop,graph_chunk,True
Acharya Institute of Technology is affiliated with Visvesvaraya Technological University in Bangalore. Its founder is Kempe Gowda I.,The founder of Bangalore is Kempe Gowda I.,oskgc_015,Who is the founder of Bangalore?,Kempe_Gowda_I,single_hop,graph_chunk,False
Acharya Institute of Technology is affiliated with Visvesvaraya Technological University in Bangalore. Its founder is Kempe Gowda I.,The university located in the city founded by Kempe Gowda I (Bangalore) is the Acharya Institute of Technology.,oskgc_015,Which university is located in the city founded by Kempe Gowda I?,Acharya_Institute_of_Technology,multi_hop,graph_chunk,False
Albennie Jones was born in the United States and he played blues music but has a background as a solo singer.,The genre associated with Albennie Jones is Jazz.,oskgc_016,What genre is associated with Albennie Jones?,Blues,single_hop,graph_chunk,False
Albennie Jones was born in the United States and he played blues music but has a background as a solo singer.,"The provided context does not mention the birthplace of any solo singer associated with the Blues genre. While Alan Frew is noted as performing rock music, which has the Blues as its stylistic origin, his birthplace is not specified in the given information. Therefore, based on the context, the birthplace cannot be determined.",oskgc_016,What is the birthplace of the solo singer associated with the Blues genre?,United States,multi_hop,graph_chunk,True
